"text","confidence","name_id","word_id"
"LA",96.43603515625,"0008_2_10","0008_2_10 3"
"MISSION",96.1406936645508,"0008_2_10","0008_2_10 4"
"HAUT",92.2034225463867,"0008_2_10","0008_2_10 5"
"BRION",92.2034225463867,"0008_2_10","0008_2_10 6"
"(Graves)",95.8505630493164,"0008_2_10","0008_2_10 7"
"Si",43.5977935791016,"0008_2_10","0008_2_10 8"
"8",21.7423553466797,"0008_2_10","0008_2_10 9"
"Ze",12.0505447387695,"0008_2_10","0008_2_10 10"
"ete",21.4998016357422,"0008_2_10","0008_2_10 11"
"te",0,"0008_2_10","0008_2_10 12"
"a",19.2856292724609,"0008_2_10","0008_2_10 13"
"ether",6.14883422851562,"0008_2_10","0008_2_10 14"
"este",32.4087295532227,"0008_2_10","0008_2_10 15"
"ee",37.2609367370605,"0008_2_10","0008_2_10 16"
"ee",40.2943420410156,"0008_2_10","0008_2_10 17"
"Cn",17.933349609375,"0008_2_10","0008_2_10 18"
"ieee",6.84591674804688,"0008_2_10","0008_2_10 19"
"eee",29.2573852539062,"0008_2_10","0008_2_10 20"
"69.75",96.3012237548828,"0008_2_10","0008_2_10 21"
"B45",95.5574340820312,"0008_2_10","0008_2_10 22"
"CHATEAU",90.0568695068359,"0008_2_11","0008_2_11 1"
"MARGAUX",24.3681945800781,"0008_2_11","0008_2_11 2"
"{MavgatiX)",0,"0008_2_11","0008_2_11 3"
".",31.2949676513672,"0008_2_11","0008_2_11 4"
"i...",21.3737869262695,"0008_2_11","0008_2_11 5"
"in",38.3637161254883,"0008_2_11","0008_2_11 6"
"devil",0,"0008_2_11","0008_2_11 7"
"ites",0,"0008_2_11","0008_2_11 8"
"s",0,"0008_2_11","0008_2_11 9"
"sins",35.7912368774414,"0008_2_11","0008_2_11 10"
"cniernin",0,"0008_2_11","0008_2_11 11"
"ibis",48.0643768310547,"0008_2_11","0008_2_11 12"
"A47",83.2852020263672,"0008_2_11","0008_2_11 13"
"B47",90.0073394775391,"0008_2_11","0008_2_11 14"
"CHATEAU",95.0793228149414,"0008_2_12","0008_2_12 1"
"PETRUS",92.6762847900391,"0008_2_12","0008_2_12 2"
"(POMBYOY)",24.8679046630859,"0008_2_12","0008_2_12 3"
"i...",9.17410278320312,"0008_2_12","0008_2_12 4"
"ii",18.8293762207031,"0008_2_12","0008_2_12 5"
"iiss",10.2833862304688,"0008_2_12","0008_2_12 6"
"dee",0,"0008_2_12","0008_2_12 7"
"nss",0,"0008_2_12","0008_2_12 8"
"sss",38.9078674316406,"0008_2_12","0008_2_12 9"
"sissies",0,"0008_2_12","0008_2_12 10"
"savin.",43.4185752868652,"0008_2_12","0008_2_12 11"
"24D",0,"0008_2_12","0008_2_12 12"
"B51",90.4584884643555,"0008_2_12","0008_2_12 13"
"CHATEAU",92.7948760986328,"0008_2_13","0008_2_13 1"
"LATOUR",92.6471252441406,"0008_2_13","0008_2_13 2"
"(Pauillac)",91.9600982666016,"0008_2_13","0008_2_13 3"
"th",0,"0008_2_13","0008_2_13 4"
"Ray",0,"0008_2_13","0008_2_13 5"
"Seat",6.56749725341797,"0008_2_13","0008_2_13 6"
"aes",17.0394515991211,"0008_2_13","0008_2_13 7"
"fee",0,"0008_2_13","0008_2_13 8"
"AS53",0,"0008_2_13","0008_2_13 9"
"99.50",96.3779754638672,"0008_2_13","0008_2_13 10"
"B53",88.3799514770508,"0008_2_13","0008_2_13 11"
"CHATEAU",95.6368103027344,"0008_2_14","0008_2_14 1"
"HAUT",93.2781600952148,"0008_2_14","0008_2_14 2"
"BRION",86.2990341186523,"0008_2_14","0008_2_14 3"
"(Graves)",70.7914886474609,"0008_2_14","0008_2_14 4"
"......:cohsveidinivasnonnss",0,"0008_2_14","0008_2_14 5"
"049",34.0154571533203,"0008_2_14","0008_2_14 6"
"99,50",72.3412933349609,"0008_2_14","0008_2_14 7"
"B49",96.2352905273438,"0008_2_14","0008_2_14 8"
"CHATEAU",91.4474716186523,"0008_2_15","0008_2_15 1"
"AUSONE",90.859001159668,"0008_2_15","0008_2_15 2"
"(St.",74.3805770874023,"0008_2_15","0008_2_15 3"
"Emilion)",36.330638885498,"0008_2_15","0008_2_15 4"
"...",0,"0008_2_15","0008_2_15 5"
"oi.",0,"0008_2_15","0008_2_15 6"
"vines",0,"0008_2_15","0008_2_15 7"
"nran",0,"0008_2_15","0008_2_15 8"
"rs",0,"0008_2_15","0008_2_15 9"
"AB",12.1571197509766,"0008_2_15","0008_2_15 10"
"B61",93.4269790649414,"0008_2_15","0008_2_15 11"
"CHATEAU",93.0532989501953,"0008_2_16","0008_2_16 1"
"CHEVAL",47.4544677734375,"0008_2_16","0008_2_16 2"
"BLANC",67.0209503173828,"0008_2_16","0008_2_16 3"
"(St.",93.6962432861328,"0008_2_16","0008_2_16 4"
"Emilion)",76.5294189453125,"0008_2_16","0008_2_16 5"
".........cuveecionanmssvence",0,"0008_2_16","0008_2_16 6"
"ADB",83.0745849609375,"0008_2_16","0008_2_16 7"
"B55",95.8444061279297,"0008_2_16","0008_2_16 8"
"CHATEAU",94.7673950195312,"0008_2_17","0008_2_17 1"
"MOUTON",93.0867385864258,"0008_2_17","0008_2_17 2"
"ROTHSOHITD",63.5598297119141,"0008_2_17","0008_2_17 3"
"0.",45.3341598510742,"0008_2_17","0008_2_17 4"
"oo",7.90248870849609,"0008_2_17","0008_2_17 5"
"ves",30.7494201660156,"0008_2_17","0008_2_17 6"
"vssndons",0,"0008_2_17","0008_2_17 7"
"ADY",26.662109375,"0008_2_17","0008_2_17 8"
"B57",87.4431304931641,"0008_2_17","0008_2_17 9"
"Pel?",32.2178344726562,"0008_2_18","0008_2_18 1"
"XFS",24.2467346191406,"0008_2_18","0008_2_18 2"
"CF""",42.9048690795898,"0008_2_18","0008_2_18 3"
"Nol?",41.0391273498535,"0008_2_18","0008_2_18 4"
"Prapt?",0,"0008_2_18","0008_2_18 5"
"NAS",54.1767349243164,"0008_2_18","0008_2_18 6"
"J",19.0014190673828,"0008_2_18","0008_2_18 7"
"NV",44.722484588623,"0008_2_18","0008_2_18 8"
"~~",1.79692077636719,"0008_2_18","0008_2_18 9"
"vei",42.3099822998047,"0008_2_18","0008_2_18 10"
"Nd",42.6940460205078,"0008_2_18","0008_2_18 11"
".",69.5013656616211,"0008_2_18","0008_2_18 12"
"CHATEAU",92.3413162231445,"0008_2_18","0008_2_18 13"
"LAFITE",90.6798553466797,"0008_2_18","0008_2_18 14"
"ROTHSCHILD",96.499626159668,"0008_2_18","0008_2_18 15"
"{Pauillac)",40.4391326904297,"0008_2_18","0008_2_18 16"
"122.00",96.1245269775391,"0008_2_18","0008_2_18 17"
"B59",93.0259552001953,"0008_2_18","0008_2_18 18"
"237",96.9452819824219,"0011_1_1","0011_1_1 1"
"CHATEAU",93.3037567138672,"0011_1_1","0011_1_1 2"
"BELAIR",90.83154296875,"0011_1_1","0011_1_1 3"
"(St.",96.6688232421875,"0011_1_1","0011_1_1 4"
"Emilion).",22.0079650878906,"0011_1_1","0011_1_1 5"
"...",22.0079650878906,"0011_1_1","0011_1_1 6"
"4",96.9797821044922,"0011_1_1","0011_1_1 7"
"566",96.4464874267578,"0011_1_2","0011_1_2 1"
"CHATEAU",93.3061676025391,"0011_1_2","0011_1_2 2"
"SIRAN",91.0778427124023,"0011_1_2","0011_1_2 3"
"(Margaux)",93.2451019287109,"0011_1_2","0011_1_2 4"
"......",89.8312149047852,"0011_1_2","0011_1_2 5"
"434",96.6242523193359,"0011_1_3","0011_1_3 1"
"CHATEAU",93.3017120361328,"0011_1_3","0011_1_3 2"
"PRIEURE",91.5910339355469,"0011_1_3","0011_1_3 3"
"LICHINE",91.6803588867188,"0011_1_3","0011_1_3 4"
"Margaux)...",43.2068176269531,"0011_1_3","0011_1_3 5"
".................",48.6403121948242,"0011_1_3","0011_1_3 6"
"ei.",15.6179428100586,"0011_1_3","0011_1_3 7"
"595",96.3157958984375,"0011_1_4","0011_1_4 1"
"CHATEAU",96.4832992553711,"0011_1_4","0011_1_4 2"
"LYNCH",92.8975219726562,"0011_1_4","0011_1_4 3"
"BAGES",92.3639755249023,"0011_1_4","0011_1_4 4"
"Paulllag)",12.9466400146484,"0011_1_4","0011_1_4 5"
"..................",12.9466400146484,"0011_1_4","0011_1_4 6"
"eds",31.8180160522461,"0011_1_4","0011_1_4 7"
"tan",28.1074523925781,"0011_1_4","0011_1_4 8"
"288",96.7015075683594,"0011_1_5","0011_1_5 1"
"CHATEAU",92.1109161376953,"0011_1_5","0011_1_5 2"
"BRANE",92.0500030517578,"0011_1_5","0011_1_5 3"
"CANTENAC",92.0500030517578,"0011_1_5","0011_1_5 4"
"Margaux)",88.1189193725586,"0011_1_5","0011_1_5 5"
"........",90.5754776000977,"0011_1_5","0011_1_5 6"
"lose",29.4211654663086,"0011_1_5","0011_1_5 7"
"vas",37.8261108398438,"0011_1_5","0011_1_5 8"
"arr:",1.77751159667969,"0011_1_5","0011_1_5 9"
"sve]",32.8960876464844,"0011_1_5","0011_1_5 10"
"630",96.7959976196289,"0011_1_6","0011_1_6 1"
"CHATEAU",93.3044586181641,"0011_1_6","0011_1_6 2"
"LEOVILLE",91.7055969238281,"0011_1_6","0011_1_6 3"
"LASCASES",91.7330474853516,"0011_1_6","0011_1_6 4"
"(St.Julien)",32.5208969116211,"0011_1_6","0011_1_6 5"
"...............",46.0501022338867,"0011_1_6","0011_1_6 6"
"id",20.9702301025391,"0011_1_6","0011_1_6 7"
"vl",0.231903076171875,"0011_1_6","0011_1_6 8"
"804",95.0035629272461,"0011_1_7","0011_1_7 1"
"CHATEAU",96.1340026855469,"0011_1_7","0011_1_7 2"
"CANON",96.3188018798828,"0011_1_7","0011_1_7 3"
"(St.",96.2352447509766,"0011_1_7","0011_1_7 4"
"Emilion)",92.9517822265625,"0011_1_7","0011_1_7 5"
"...",79.7003936767578,"0011_1_7","0011_1_7 6"
":",22.7290496826172,"0011_1_7","0011_1_7 7"
"615",95.9928741455078,"0011_1_8","0011_1_8 1"
"CHATEAU",93.3052368164062,"0011_1_8","0011_1_8 2"
"BEYCHEVELLE",91.6936721801758,"0011_1_8","0011_1_8 3"
"(St.",89.3893508911133,"0011_1_8","0011_1_8 4"
"Julien)",34.1320877075195,"0011_1_8","0011_1_8 5"
".......",45.0327987670898,"0011_1_8","0011_1_8 6"
"0",21.5644607543945,"0011_1_8","0011_1_8 7"
"ii",10.3589935302734,"0011_1_8","0011_1_8 8"
"iiiivaa",0,"0011_1_8","0011_1_8 9"
"114",95.6710205078125,"0011_1_9","0011_1_9 1"
"CHATEAU",93.3036956787109,"0011_1_9","0011_1_9 2"
"CALON",92.7336883544922,"0011_1_9","0011_1_9 3"
"SEGUR",92.4091873168945,"0011_1_9","0011_1_9 4"
"(St.",10.5013427734375,"0011_1_9","0011_1_9 5"
"Estephe)",10.5013427734375,"0011_1_9","0011_1_9 6"
".",52.2791213989258,"0011_1_9","0011_1_9 7"
".-......",5.7940673828125,"0011_1_9","0011_1_9 8"
".",29.7653045654297,"0011_1_9","0011_1_9 9"
"ise.",3.12881469726562,"0011_1_9","0011_1_9 10"
"i.us",0,"0011_1_9","0011_1_9 11"
"5",24.4214096069336,"0011_1_9","0011_1_9 12"
"584",92.6814498901367,"0011_2_1","0011_2_1 1"
"CARRUADES",91.8016662597656,"0011_2_1","0011_2_1 2"
"DE",95.7947387695312,"0011_2_1","0011_2_1 3"
"CHATEAU",93.3053665161133,"0011_2_1","0011_2_1 4"
"LAFITE",91.65087890625,"0011_2_1","0011_2_1 5"
"ROTHSCHILD",90.3104019165039,"0011_2_1","0011_2_1 6"
"(Pauillac)",44.9165191650391,"0011_2_1","0011_2_1 7"
"...........",77.1320724487305,"0011_2_1","0011_2_1 8"
"568",96.3562469482422,"0011_2_2","0011_2_2 1"
"CHATEAU",96.3530731201172,"0011_2_2","0011_2_2 2"
"LA",96.2174758911133,"0011_2_2","0011_2_2 3"
"MISSION",96.2960433959961,"0011_2_2","0011_2_2 4"
"HAUT",96.463752746582,"0011_2_2","0011_2_2 5"
"BRION",90.8443603515625,"0011_2_2","0011_2_2 6"
"(Graves)",92.6508026123047,"0011_2_2","0011_2_2 7"
"..................",88.9103851318359,"0011_2_2","0011_2_2 8"
"609",96.1919555664062,"0011_2_3","0011_2_3 1"
"CHATEAU",93.3056716918945,"0011_2_3","0011_2_3 2"
"AUSONE",92.8022384643555,"0011_2_3","0011_2_3 3"
"(St.",96.6638107299805,"0011_2_3","0011_2_3 4"
"Emilion).",89.3828887939453,"0011_2_3","0011_2_3 5"
".",85.6841659545898,"0011_2_3","0011_2_3 6"
".1",55.1164054870605,"0011_2_3","0011_2_3 7"
"207",96.6941604614258,"0011_2_4","0011_2_4 1"
"CHATEAU",93.3051986694336,"0011_2_4","0011_2_4 2"
"MARGAUX",91.3906936645508,"0011_2_4","0011_2_4 3"
"(Margaux).",46.294017791748,"0011_2_4","0011_2_4 4"
".",89.8033065795898,"0011_2_4","0011_2_4 5"
".]",55.6648101806641,"0011_2_4","0011_2_4 6"
"158",96.8336029052734,"0011_2_5","0011_2_5 1"
"CHATEAU",96.2976684570312,"0011_2_5","0011_2_5 2"
"HAUT",93.2659606933594,"0011_2_5","0011_2_5 3"
"BRION",92.7305908203125,"0011_2_5","0011_2_5 4"
"(Graves)",93.2667083740234,"0011_2_5","0011_2_5 5"
".",72.1187057495117,"0011_2_5","0011_2_5 6"
".!",73.0670166015625,"0011_2_5","0011_2_5 7"
"195",96.8266906738281,"0011_2_6","0011_2_6 1"
"CHATEAU",93.2799301147461,"0011_2_6","0011_2_6 2"
"LATOUR",90.6725769042969,"0011_2_6","0011_2_6 3"
"(Pauillac)",92.5819549560547,"0011_2_6","0011_2_6 4"
"rae;",16.7422103881836,"0011_2_6","0011_2_6 5"
"218",95.7079391479492,"0011_2_7","0011_2_7 1"
"CHATEAU",94.0828094482422,"0011_2_7","0011_2_7 2"
"MOUTON",96.6273651123047,"0011_2_7","0011_2_7 3"
"ROTHSCHILD",93.2458190917969,"0011_2_7","0011_2_7 4"
"(Pauillac)",52.8158798217773,"0011_2_7","0011_2_7 5"
"...........",83.7748489379883,"0011_2_7","0011_2_7 6"
"144",96.2321853637695,"0011_2_8","0011_2_8 1"
"CHATEAU",93.2943115234375,"0011_2_8","0011_2_8 2"
"CHEVAL",91.5802307128906,"0011_2_8","0011_2_8 3"
"BLANC",96.4044418334961,"0011_2_8","0011_2_8 4"
"(St.Emilion)",14.3765106201172,"0011_2_8","0011_2_8 5"
"......................",9.21668243408203,"0011_2_8","0011_2_8 6"
"203",96.6092834472656,"0011_2_9","0011_2_9 1"
"CHATEAU",93.2907104492188,"0011_2_9","0011_2_9 2"
"LAFITE",92.2448043823242,"0011_2_9","0011_2_9 3"
"ROTHSCHILD",96.1582565307617,"0011_2_9","0011_2_9 4"
".",90.5334243774414,"0011_2_9","0011_2_9 5"
"(Pauillac)",92.7011260986328,"0011_2_9","0011_2_9 6"
"vd",16.2308044433594,"0011_2_9","0011_2_9 7"
"elses",9.45893859863281,"0011_2_9","0011_2_9 8"
"ch",38.7932510375977,"0011_2_9","0011_2_9 9"
"hen",45.6198921203613,"0011_2_9","0011_2_9 10"
"ar",20.2737274169922,"0011_2_9","0011_2_9 11"
"Ras",19.3787002563477,"0011_2_9","0011_2_9 12"
"329",93.0790481567383,"0027_1_1","0027_1_1 1"
"BOURGOGNE",92.7639236450195,"0027_1_1","0027_1_1 2"
"ROUGE,",95.5864639282227,"0027_1_1","0027_1_1 3"
"Nicolas",93.2224731445312,"0027_1_1","0027_1_1 4"
".....",78.5249176025391,"0027_1_1","0027_1_1 5"
"668",96.62353515625,"0027_1_2","0027_1_2 1"
"PINOT",95.3193359375,"0027_1_2","0027_1_2 2"
"NOIR",96.5245742797852,"0027_1_2","0027_1_2 3"
"DE",93.3014984130859,"0027_1_2","0027_1_2 4"
"MARSANNAY,",80.6557235717773,"0027_1_2","0027_1_2 5"
"Claar",64.1746673583984,"0027_1_2","0027_1_2 6"
"Baw",64.2961502075195,"0027_1_2","0027_1_2 7"
"...........",30.9491806030273,"0027_1_2","0027_1_2 8"
".....",0,"0027_1_2","0027_1_2 9"
"....",26.579963684082,"0027_1_2","0027_1_2 10"
"0.",14.3585357666016,"0027_1_2","0027_1_2 11"
"571",96.8202896118164,"0027_1_3","0027_1_3 1"
"COTE",96.198356628418,"0027_1_3","0027_1_3 2"
"DE",93.3039398193359,"0027_1_3","0027_1_3 3"
"BEAUNE",92.7589645385742,"0027_1_3","0027_1_3 4"
"VILLAGES,",96.4185104370117,"0027_1_3","0027_1_3 5"
"Nicolas",82.5369262695312,"0027_1_3","0027_1_3 6"
"...........................",38.5006141662598,"0027_1_3","0027_1_3 7"
"249",77.2771377563477,"0027_1_3","0027_1_3 8"
"250",90.9515075683594,"0027_1_4","0027_1_4 1"
"SANTENAY,",91.234001159668,"0027_1_4","0027_1_4 2"
"Clair",51.4320678710938,"0027_1_4","0027_1_4 3"
"Dau",51.4320678710938,"0027_1_4","0027_1_4 4"
"............",85.1615447998047,"0027_1_4","0027_1_4 5"
"244",93.2755889892578,"0027_1_5","0027_1_5 1"
"MONTHELIE,",91.9644317626953,"0027_1_5","0027_1_5 2"
"Potinet-Ampeau",89.9985809326172,"0027_1_5","0027_1_5 3"
".....",89.8563766479492,"0027_1_5","0027_1_5 4"
"338",93.2846450805664,"0027_1_6","0027_1_6 1"
"ALOXE",92.8653869628906,"0027_1_6","0027_1_6 2"
"CORTON,",95.2394409179688,"0027_1_6","0027_1_6 3"
"Chandon",56.5122680664062,"0027_1_6","0027_1_6 4"
"de",56.5122680664062,"0027_1_6","0027_1_6 5"
"Brailles",87.7662963867188,"0027_1_6","0027_1_6 6"
"...............",88.6855316162109,"0027_1_6","0027_1_6 7"
"z",0,"0027_1_6","0027_1_6 8"
"BN",8.29054260253906,"0027_1_6","0027_1_6 9"
"ao",33.2605438232422,"0027_1_6","0027_1_6 10"
"RE",0,"0027_1_6","0027_1_6 11"
"mma",33.4518203735352,"0027_1_6","0027_1_6 12"
"TT",10.6490478515625,"0027_1_6","0027_1_6 13"
"aio",39.0209922790527,"0027_1_6","0027_1_6 14"
"oa",35.0963363647461,"0027_1_6","0027_1_6 15"
"ag",22.0388870239258,"0027_1_6","0027_1_6 16"
"rn",3.25636291503906,"0027_1_6","0027_1_6 17"
"0",35.0043792724609,"0027_1_6","0027_1_6 18"
"an",39.5256080627441,"0027_1_6","0027_1_6 19"
"i",41.273796081543,"0027_1_6","0027_1_6 20"
"ai",11.0515441894531,"0027_1_6","0027_1_6 21"
"io",29.5257415771484,"0027_1_6","0027_1_6 22"
"RE",28.1252822875977,"0027_1_6","0027_1_6 23"
"Ta",15.1069564819336,"0027_1_6","0027_1_6 24"
"an",24.4344940185547,"0027_1_6","0027_1_6 25"
"TL",20.4053115844727,"0027_1_6","0027_1_6 26"
"Ee",31.6123809814453,"0027_1_6","0027_1_6 27"
"Ye",23.4322662353516,"0027_1_6","0027_1_6 28"
"amie",26.5145034790039,"0027_1_6","0027_1_6 29"
"a",37.4507598876953,"0027_1_6","0027_1_6 30"
"oY",26.3301773071289,"0027_1_6","0027_1_6 31"
"509",93.2389678955078,"0027_1_7","0027_1_7 1"
"FIXIN",90.8264389038086,"0027_1_7","0027_1_7 2"
"CLOS",90.6511077880859,"0027_1_7","0027_1_7 3"
"NAPOLEON,",93.3059539794922,"0027_1_7","0027_1_7 4"
"Gelin",91.9894485473633,"0027_1_7","0027_1_7 5"
"....",56.1210250854492,"0027_1_7","0027_1_7 6"
":",86.9318313598633,"0027_1_7","0027_1_7 7"
"224",93.2409210205078,"0027_1_8","0027_1_8 1"
"BEAUNE",92.5663146972656,"0027_1_8","0027_1_8 2"
"CENT",93.2785873413086,"0027_1_8","0027_1_8 3"
"VIGNES,",91.2017364501953,"0027_1_8","0027_1_8 4"
"Duchet",90.8565979003906,"0027_1_8","0027_1_8 5"
"....",42.9740295410156,"0027_1_8","0027_1_8 6"
":",42.5846061706543,"0027_1_8","0027_1_8 7"
"308",95.8989715576172,"0027_1_9","0027_1_9 1"
"MOREY",96.7946319580078,"0027_1_9","0027_1_9 2"
"ST.",95.6232681274414,"0027_1_9","0027_1_9 3"
"DENIS,",93.1560745239258,"0027_1_9","0027_1_9 4"
"CLOS",92.1335601806641,"0027_1_9","0027_1_9 5"
"BUSSIERE,",86.5828475952148,"0027_1_9","0027_1_9 6"
"ROM",0,"0027_1_9","0027_1_9 7"
"OD",8.66506958007812,"0027_1_9","0027_1_9 8"
"oss",0,"0027_1_9","0027_1_9 9"
"es",0,"0027_1_9","0027_1_9 10"
"snes",1.89612579345703,"0027_1_9","0027_1_9 11"
"vihinisens",0,"0027_1_9","0027_1_9 12"
"315",93.2469024658203,"0027_1_10","0027_1_10 1"
"VOSNE",92.032096862793,"0027_1_10","0027_1_10 2"
"ROMANEE,",68.0122528076172,"0027_1_10","0027_1_10 3"
"J.",78.6475219726562,"0027_1_10","0027_1_10 4"
"Grivot",89.9840316772461,"0027_1_10","0027_1_10 5"
".......",72.7478942871094,"0027_1_10","0027_1_10 6"
"315",92.2772445678711,"0027_1_11","0027_1_11 1"
"VOSNE",91.8977279663086,"0027_1_11","0027_1_11 2"
"ROMANEE,",88.0125885009766,"0027_1_11","0027_1_11 3"
"J.",88.8743438720703,"0027_1_11","0027_1_11 4"
"Grivot",91.4115295410156,"0027_1_11","0027_1_11 5"
".......",69.8723983764648,"0027_1_11","0027_1_11 6"
"!",9.19921875,"0027_1_11","0027_1_11 7"
"Jean",93.2083587646484,"0027_1_11","0027_1_11 8"
"Grivot",91.8392868041992,"0027_1_11","0027_1_11 9"
"is",95.6965179443359,"0027_1_11","0027_1_11 10"
"one",95.8017120361328,"0027_1_11","0027_1_11 11"
"of",95.8017120361328,"0027_1_11","0027_1_11 12"
"the",96.799186706543,"0027_1_11","0027_1_11 13"
"most",96.5222396850586,"0027_1_11","0027_1_11 14"
"attractive",96.4346084594727,"0027_1_11","0027_1_11 15"
"and",96.6205825805664,"0027_1_11","0027_1_11 16"
"most",95.4973754882812,"0027_1_11","0027_1_11 17"
"in",95.4973754882812,"0027_1_11","0027_1_11 18"
"younger",96.3924407958984,"0027_1_11","0027_1_11 19"
"generation",96.1977691650391,"0027_1_11","0027_1_11 20"
"of",93.3018493652344,"0027_1_11","0027_1_11 21"
"vignerons.",92.2250137329102,"0027_1_11","0027_1_11 22"
"Though",96.070671081543,"0027_1_11","0027_1_11 23"
"the",96.6023330688477,"0027_1_11","0027_1_11 24"
"wine",96.3610000610352,"0027_1_11","0027_1_11 25"
"only",85.541633605957,"0027_1_11","0027_1_11 26"
"of",96.1954345703125,"0027_1_11","0027_1_11 27"
"the",96.9400863647461,"0027_1_11","0027_1_11 28"
"village",96.6228790283203,"0027_1_11","0027_1_11 29"
"and",96.9339370727539,"0027_1_11","0027_1_11 30"
"not",96.530632019043,"0027_1_11","0027_1_11 31"
"a",96.8381805419922,"0027_1_11","0027_1_11 32"
"great",96.3399124145508,"0027_1_11","0027_1_11 33"
"vineyard",95.7889556884766,"0027_1_11","0027_1_11 34"
"name,",96.5104904174805,"0027_1_11","0027_1_11 35"
"this",96.5421676635742,"0027_1_11","0027_1_11 36"
"delicate",96.6441421508789,"0027_1_11","0027_1_11 37"
"1964",96.8384628295898,"0027_1_11","0027_1_11 38"
"is",96.9027404785156,"0027_1_11","0027_1_11 39"
"really",96.7417755126953,"0027_1_11","0027_1_11 40"
"a",96.9726486206055,"0027_1_11","0027_1_11 41"
"wine",96.4458465576172,"0027_1_11","0027_1_11 42"
"of",95.0822677612305,"0027_1_11","0027_1_11 43"
"remarkable",95.0822677612305,"0027_1_11","0027_1_11 44"
"class.",96.3075942993164,"0027_1_11","0027_1_11 45"
"285",92.0979919433594,"0027_1_11","0027_1_11 46"
"GEVREY",90.4639739990234,"0027_1_11","0027_1_11 47"
"CHAMBERTIN,",90.320442199707,"0027_1_11","0027_1_11 48"
"Tortochot",91.8611068725586,"0027_1_11","0027_1_11 49"
".",90.2714233398438,"0027_1_11","0027_1_11 50"
":",78.0153732299805,"0027_1_11","0027_1_11 51"
"285",93.3014526367188,"0027_1_12","0027_1_12 1"
"GEVREY",92.4224548339844,"0027_1_12","0027_1_12 2"
"CHAMBERTIN,",92.6009750366211,"0027_1_12","0027_1_12 3"
"Tortochot",90.1524200439453,"0027_1_12","0027_1_12 4"
".",89.3497695922852,"0027_1_12","0027_1_12 5"
":",86.5802917480469,"0027_1_12","0027_1_12 6"
"We",96.8070831298828,"0027_1_12","0027_1_12 7"
"have",96.7800903320312,"0027_1_12","0027_1_12 8"
"had",95.8926162719727,"0027_1_12","0027_1_12 9"
"literally",96.1757278442383,"0027_1_12","0027_1_12 10"
"dozens",96.5861053466797,"0027_1_12","0027_1_12 11"
"of",96.9077301025391,"0027_1_12","0027_1_12 12"
"people",96.7788696289062,"0027_1_12","0027_1_12 13"
"asking",96.1166305541992,"0027_1_12","0027_1_12 14"
"us",96.6715621948242,"0027_1_12","0027_1_12 15"
"for",96.4304733276367,"0027_1_12","0027_1_12 16"
"Tor",95.9906921386719,"0027_1_12","0027_1_12 17"
"bertin",92.4369277954102,"0027_1_12","0027_1_12 18"
"because",96.6023406982422,"0027_1_12","0027_1_12 19"
"they",96.6030883789062,"0027_1_12","0027_1_12 20"
"claim",96.3941955566406,"0027_1_12","0027_1_12 21"
"it",96.0775909423828,"0027_1_12","0027_1_12 22"
"is",96.7439880371094,"0027_1_12","0027_1_12 23"
"the",96.7600708007812,"0027_1_12","0027_1_12 24"
"best",96.4659576416016,"0027_1_12","0027_1_12 25"
"Red",96.3842544555664,"0027_1_12","0027_1_12 26"
"Burgundy",96.0419464111328,"0027_1_12","0027_1_12 27"
"tasted.",96.8793869018555,"0027_1_12","0027_1_12 28"
"Here,",93.2938003540039,"0027_1_12","0027_1_12 29"
"Tortochot",91.3718872070312,"0027_1_12","0027_1_12 30"
"did",96.5865783691406,"0027_1_12","0027_1_12 31"
"not",96.404426574707,"0027_1_12","0027_1_12 32"
"plough",96.6888122558594,"0027_1_12","0027_1_12 33"
"the",96.3195114135742,"0027_1_12","0027_1_12 34"
"famed",93.2874755859375,"0027_1_12","0027_1_12 35"
"Chamt",91.8269653320312,"0027_1_12","0027_1_12 36"
"but",95.7575073242188,"0027_1_12","0027_1_12 37"
"a",95.7575073242188,"0027_1_12","0027_1_12 38"
"vineyard",96.2828826904297,"0027_1_12","0027_1_12 39"
"only",96.699821472168,"0027_1_12","0027_1_12 40"
"a",93.1908111572266,"0027_1_12","0027_1_12 41"
"3-minute",91.3237991333008,"0027_1_12","0027_1_12 42"
"walk",96.5608901977539,"0027_1_12","0027_1_12 43"
"away.",96.2238006591797,"0027_1_12","0027_1_12 44"
"It",96.7340469360352,"0027_1_12","0027_1_12 45"
"has",96.6199264526367,"0027_1_12","0027_1_12 46"
"much",96.632942199707,"0027_1_12","0027_1_12 47"
"a",96.2819366455078,"0027_1_12","0027_1_12 48"
"fraction",96.2819366455078,"0027_1_12","0027_1_12 49"
"of",95.5315933227539,"0027_1_12","0027_1_12 50"
"the",96.7129364013672,"0027_1_12","0027_1_12 51"
"price.",96.4090805053711,"0027_1_12","0027_1_12 52"
"259",93.2681274414062,"0027_1_12","0027_1_12 53"
"CHAMBOLLE",91.2690887451172,"0027_1_12","0027_1_12 54"
"MUSIGNY,",92.3470001220703,"0027_1_12","0027_1_12 55"
"Cambola.",76.7900848388672,"0027_1_12","0027_1_12 56"
".",76.7900848388672,"0027_1_12","0027_1_12 57"
":",90.6554336547852,"0027_1_12","0027_1_12 58"
"259",93.2681274414062,"0027_1_13","0027_1_13 1"
"CHAMBOLLE",91.2690887451172,"0027_1_13","0027_1_13 2"
