"price_raw","confidence","type_new","price_new","cluster","table","row","column","entry_id","name_id","text.true","truth_entered_by","col.header","text","text_raw","name","id","file_id","country","year","color","variety","region","province","designation"
"4.98",96.1323776245117,TRUE,"4.98",3,2,32,1,"0267_2_103","0267_2_32","2.79","David","Bottle","CHATEAU RAUZAN GASSIES Magnums yy CIA ""TTA TYTTT TDATTCLCUTT TIC ICs Pn teh","893 CHATEAU RAUZAN GASSIES (Margaux) - Magnums yy CIA ""TTA TYTTT TDATTCLCUTT TIC ICs Pn teh","CHATEAU RAUZAN GASSIES (Margaux) - Magnums yy CIA ""TTA TYTTT TDATTCLCUTT TIC ICs Pn teh","893","UCD_Lehmann_0267","France","NULL","NULL","NULL","list(region = ""Margaux"")","NULL","NULL"
"2.79",90.9171752929688,TRUE,"2.79",3,2,33,1,"0267_2_104","0267_2_33","2.49","David","Bottle","CHATEAU TROTTEVILLE","173 CHATEAU TROTTEVILLE (St. Emilion)","CHATEAU TROTTEVILLE (St. Emilion)","173","UCD_Lehmann_0267","France","NULL","NULL","NULL","list(region = ""Saint Emilion"")","NULL","NULL"
"2.99",92.5983200073242,TRUE,"2.99",3,2,36,1,"0267_2_105","0267_2_36","2.49","David","Bottle","CHATEAU BATAILLEY","166 CHATEAU BATAILLEY (Pauillac)","CHATEAU BATAILLEY (Pauillac)","166","UCD_Lehmann_0267","France","NULL","NULL","NULL","list(region = ""Pauillac"")","NULL","NULL"
"2.49",91.3925933837891,TRUE,"2.49",3,2,37,1,"0267_2_106","0267_2_37","1.35","David","Bottle","","","","NULL","UCD_Lehmann_0267","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"1.35",6.06342315673828,TRUE,"1.35",3,2,38,1,"0267_2_107","0267_2_38","7.49","David","Bottle","/& DOLLIES","1/& DOLLIES","/& DOLLIES","1","UCD_Lehmann_0267","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"7.49",95.5887451171875,TRUE,"7.49",3,2,39,1,"0267_2_108","0267_2_39","14.98","David","Bottle","CHATEAU HAUT BRION (G 7","159 CHATEAU HAUT BRION (G 7.","CHATEAU HAUT BRION (G 7.","159","UCD_Lehmann_0267","France","NULL","NULL","NULL","NULL","NULL","NULL"
"4.98",95.6920166015625,TRUE,"4.98",3,2,40,1,"0267_2_109","0267_2_40","2.79","David","Bottle","","","","NULL","UCD_Lehmann_0267","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2.79.",83.4338073730469,TRUE,"2.79",3,2,41,1,"0267_2_110","0267_2_41","6.99","David","Bottle","CHATEAU LA GRACE DIEU","888 CHATEAU LA GRACE DIEU (St. Emilion)","CHATEAU LA GRACE DIEU (St. Emilion)","888","UCD_Lehmann_0267","France","NULL","NULL","NULL","list(region = ""Saint Emilion"")","NULL","NULL"
"6.99",96.5392761230469,TRUE,"6.99",3,2,42,1,"0267_2_111","0267_2_42","6.49","David","Bottle","CHATEAU LA","175 CHATEAU LA (Pauillac)","CHATEAU LA (Pauillac)","175","UCD_Lehmann_0267","France","NULL","NULL","NULL","list(region = ""Pauillac"")","NULL","NULL"
"6. 49",82.2391204833984,TRUE,"6.49",3,2,43,1,"0267_2_112","0267_2_43","7.49","David","Bottle","CHATEAU AUSONE","15 CHATEAU AUSONE (St. Emilion)","CHATEAU AUSONE (St. Emilion)","15","UCD_Lehmann_0267","France","NULL","NULL","NULL","list(region = ""Saint Emilion"")","NULL","NULL"
"7.49",78.4312744140625,TRUE,"7.49",3,2,44,1,"0267_2_113","0267_2_44","6.49","David","Bottle","CHATEAU CHEVAL BLANC","301 CHATEAU CHEVAL BLANC (St. Emilion)","CHATEAU CHEVAL BLANC (St. Emilion)","301","UCD_Lehmann_0267","France","NULL","white","NULL","list(region = ""Saint Emilion"")","NULL","NULL"
"6. 49",96.4511032104492,TRUE,"6.49",3,2,45,1,"0267_2_114","0267_2_45","6.19","David","Bottle","CHATEAU HAUT BRION","148 CHATEAU HAUT BRION (Graves)","CHATEAU HAUT BRION (Graves)","148","UCD_Lehmann_0267","France","NULL","NULL","NULL","list(region = ""Graves"")","NULL","NULL"
"6.19",96.6105651855469,TRUE,"6.19",3,2,46,1,"0267_2_115","0267_2_46","2.49","David","Bottle","CHATEAU LATOUR","129 CHATEAU LATOUR (Pauillac)","CHATEAU LATOUR (Pauillac)","129","UCD_Lehmann_0267","France","NULL","NULL","NULL","list(region = ""Pauillac"")","NULL","NULL"
"2.49",84.1141586303711,TRUE,"2.49",3,2,47,1,"0267_2_116","0267_2_47","2.79","David","Bottle","CHATEAU LEOVILLE BARTON","540 CHATEAU LEOVILLE BARTON (St. Julien)","CHATEAU LEOVILLE BARTON (St. Julien)","540","UCD_Lehmann_0267","France","NULL","NULL","NULL","list(region = ""Saint Julien"")","NULL","NULL"
"2.79",94.2105026245117,TRUE,"2.79",3,2,48,1,"0267_2_117","0267_2_48","6.49","David","Bottle","CHATEAU LEOVILLE LASCASES","165 CHATEAU LEOVILLE LASCASES (St. Julien)","CHATEAU LEOVILLE LASCASES (St. Julien)","165","UCD_Lehmann_0267","France","NULL","NULL","NULL","list(region = ""Saint Julien"")","NULL","NULL"
"6. 49",94.6264114379883,TRUE,"6.49",3,2,49,1,"0267_2_118","0267_2_49","2.99","David","Bottle","CHATEAU MARGAUX","147 CHATEAU MARGAUX (Margaux)","CHATEAU MARGAUX (Margaux)","147","UCD_Lehmann_0267","France","NULL","NULL","NULL","list(region = ""Margaux"")","NULL","NULL"
"2.99",74.3528594970703,TRUE,"2.99",3,2,50,1,"0267_2_119","0267_2_50","2.09","Jane","Bottle","CHATEAU PICHON LONGUEVILLE BARON","890 CHATEAU PICHON LONGUEVILLE BARON (Pauillac)","CHATEAU PICHON LONGUEVILLE BARON (Pauillac)","890","UCD_Lehmann_0267","France","NULL","NULL","NULL","list(region = ""Pauillac"")","NULL","NULL"
"39.75",95.9233551025391,TRUE,"39.75",4,2,2,2,"0267_2_120","0267_2_2","39.75","David",NA,"CHATEAU COS D'ESTOURNEL","881 CHATEAU COS D'ESTOURNEL (St. Estephe)","CHATEAU COS D'ESTOURNEL (St. Estephe)","881","UCD_Lehmann_0267","France","NULL","NULL","NULL","list(region = ""Saint Estephe"")","NULL","NULL"
"16.95",91.056526184082,TRUE,"16.95",4,2,3,2,"0267_2_121","0267_2_3","16.95","David",NA,"CHATEAU DE BARRES 1","880 CHATEAU DE BARRES (Bordeaux Superior) 1.","CHATEAU DE BARRES (Bordeaux Superior) 1.","880","UCD_Lehmann_0267","France","NULL","NULL","NULL","list(region = ""Bordeaux Superieur"")","NULL","NULL"
"24. 65",85.5666732788086,TRUE,"24.65",4,2,4,2,"0267_2_122","0267_2_4","24.65","David",NA,"CHATEAU FIGEAC 1/2 Bottles","214 CHATEAU FIGEAC (St. Emilion) - 1/2 Bottles","CHATEAU FIGEAC (St. Emilion) - 1/2 Bottles","214","UCD_Lehmann_0267","France","NULL","NULL","NULL","list(region = ""Saint Emilion"")","NULL","NULL"
"27.95",92.3875427246094,TRUE,"27.95",4,2,5,2,"0267_2_123","0267_2_5","27.95","David",NA,"882 CHATEAU GISCOURS","- 882 CHATEAU GISCOURS (Margaux)","- 882 CHATEAU GISCOURS (Margaux)","NULL","UCD_Lehmann_0267","France","NULL","NULL","NULL","list(region = ""Margaux"")","NULL","NULL"
"27.95",96.4911804199219,TRUE,"27.95",4,2,6,2,"0267_2_124","0267_2_6","27.95","David",NA,"CHATEAU GRAND PUY LACOSTE","883 CHATEAU GRAND PUY LACOSTE (Pauillac)","CHATEAU GRAND PUY LACOSTE (Pauillac)","883","UCD_Lehmann_0267","France","NULL","NULL","NULL","list(region = ""Pauillac"")","NULL","NULL"
"27.95",86.9210662841797,TRUE,"27.95",4,2,7,2,"0267_2_125","0267_2_7","27.95","David",NA,"CHATEAU GRAND SAINT JULIEN 2","127 CHATEAU GRAND ST. JULIEN 2.","CHATEAU GRAND ST. JULIEN 2.","127","UCD_Lehmann_0267","France","NULL","NULL","NULL","Saint Julien","NULL","NULL"
"38.50",88.3583221435547,TRUE,"38.50",4,2,8,2,"0267_2_126","0267_2_8","38.50","David",NA,"CHATEAU GRUAUD LAROSE","122 CHATEAU GRUAUD LAROSE (St. Julien)","CHATEAU GRUAUD LAROSE (St. Julien)","122","UCD_Lehmann_0267","France","NULL","rose","NULL","list(region = ""Saint Julien"")","NULL","NULL"
"31.50",91.0358581542969,TRUE,"31.50",4,2,9,2,"0267_2_127","0267_2_9","31.50","David",NA,"CHATEAU HAUT BATAILLEY","187 CHATEAU HAUT BATAILLEY (Pauillac)","CHATEAU HAUT BATAILLEY (Pauillac)","187","UCD_Lehmann_0267","France","NULL","NULL","NULL","list(region = ""Pauillac"")","NULL","NULL"
"75.00",92.4702682495117,TRUE,"75.00",4,2,10,2,"0267_2_128","0267_2_10","75.00","David",NA,"CHATEAU HAUT BRION","78 CHATEAU HAUT BRION (Graves)","CHATEAU HAUT BRION (Graves)","78","UCD_Lehmann_0267","France","NULL","NULL","NULL","list(region = ""Graves"")","NULL","NULL"
"75.00",96.4100112915039,TRUE,"75.00",4,2,11,2,"0267_2_129","0267_2_11","75.00","David",NA,"Ma 12","118 Ma 12.","Ma 12.","118","UCD_Lehmann_0267","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"85. 00",70.7774429321289,TRUE,"85.00",4,2,12,2,"0267_2_130","0267_2_12","85.00","David",NA,"CHATEAU LAFITE ROTHSCHILD","196 CHATEAU LAFITE ROTHSCHILD (Pauillac)","CHATEAU LAFITE ROTHSCHILD (Pauillac)","196","UCD_Lehmann_0267","France","NULL","NULL","NULL","list(region = ""Pauillac"")","NULL","NULL"
"27.95",95.3616333007812,TRUE,"27.95",4,2,13,2,"0267_2_131","0267_2_13","27.95","David",NA,"CHATEAU LAFLEUR","61 CHATEAU LAFLEUR (Pomerol)","CHATEAU LAFLEUR (Pomerol)","61","UCD_Lehmann_0267","France","NULL","NULL","NULL","list(region = ""Pomerol"")","NULL","NULL"
"21.95",95.3584823608398,TRUE,"21.95",4,2,14,2,"0267_2_132","0267_2_14","21.95","David",NA,"CHATEAU LAFON ROCHET 1/2 Bottles","235 CHATEAU LAFON ROCHET (St. Estephe) - 1/2 Bottles","CHATEAU LAFON ROCHET (St. Estephe) - 1/2 Bottles","235","UCD_Lehmann_0267","France","NULL","NULL","NULL","list(region = ""Saint Estephe"")","NULL","NULL"
"27.97",95.9517059326172,TRUE,"27.97",4,2,15,2,"0267_2_133","0267_2_15","27.97","David",NA,"CHATEAU LA GARDE","114 CHATEAU LA GARDE (Graves)","CHATEAU LA GARDE (Graves)","114","UCD_Lehmann_0267","France","NULL","NULL","NULL","list(region = ""Graves"")","NULL","NULL"
"31.32",75.8129959106445,TRUE,"31.32",4,2,16,2,"0267_2_134","0267_2_16","31.32","David",NA,"Bottles","1/2 Bottles","Bottles","1/2","UCD_Lehmann_0267","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"16.50",93.567741394043,TRUE,"16.50",4,2,18,2,"0267_2_135","0267_2_18","62.50","David",NA,"CHATEAU LALANDE 1/2 Bottles","613 CHATEAU LALANDE (Listrac, Medoc) - 1/2 Bottles","CHATEAU LALANDE (Listrac, Medoc) - 1/2 Bottles","613","UCD_Lehmann_0267","France","NULL","NULL","NULL","list(region = ""Listrac Medoc"")","NULL","NULL"
"62.50",75.0560913085938,TRUE,"62.50",4,2,19,2,"0267_2_136","0267_2_19","27.95","David",NA,"CHATEAU LATOUR","348 CHATEAU LATOUR (Pauillac)","CHATEAU LATOUR (Pauillac)","348","UCD_Lehmann_0267","France","NULL","NULL","NULL","list(region = ""Pauillac"")","NULL","NULL"
"27.95",96.0362701416016,TRUE,"27.95",4,2,20,2,"0267_2_137","0267_2_20","31.50","David",NA,"CHATEAU LATOUR LICHINE 2","885 CHATEAU LATOUR LICHINE (St. Estephe) 2.","CHATEAU LATOUR LICHINE (St. Estephe) 2.","885","UCD_Lehmann_0267","France","NULL","NULL","NULL","list(region = ""Saint Estephe"")","NULL","NULL"
"31.50",95.5714416503906,TRUE,"31.50",4,2,21,2,"0267_2_138","0267_2_21","31.50","David",NA,"CHATEAU LEOVILLE LASCASES","884 CHATEAU LEOVILLE LASCASES (St. Julien)","CHATEAU LEOVILLE LASCASES (St. Julien)","884","UCD_Lehmann_0267","France","NULL","NULL","NULL","list(region = ""Saint Julien"")","NULL","NULL"
"31.50",94.4749908447266,TRUE,"31.50",4,2,22,2,"0267_2_139","0267_2_22","34.50","David",NA,"CHATEAU LEOVILLE POYFERRE","64 CHATEAU LEOVILLE POYFERRE (St. Julien)","CHATEAU LEOVILLE POYFERRE (St. Julien)","64","UCD_Lehmann_0267","France","NULL","NULL","NULL","list(region = ""Saint Julien"")","NULL","NULL"
"34.50",91.5501403808594,TRUE,"34.50",4,2,23,2,"0267_2_140","0267_2_23","69.00","David",NA,"CHATEAU LYNCH BAGES","260 CHATEAU LYNCH BAGES (Pauillac)","CHATEAU LYNCH BAGES (Pauillac)","260","UCD_Lehmann_0267","France","NULL","NULL","NULL","list(region = ""Pauillac"")","NULL","NULL"
"69.00",89.3919448852539,TRUE,"69.00",4,2,24,2,"0267_2_141","0267_2_24","34.50","David",NA,"CHATEAU MARGAUX","162 CHATEAU MARGAUX (Margaux)","CHATEAU MARGAUX (Margaux)","162","UCD_Lehmann_0267","France","NULL","NULL","NULL","list(region = ""Margaux"")","NULL","NULL"
"34.50",94.8318786621094,TRUE,"34.50",4,2,25,2,"0267_2_142","0267_2_25","75.00","David",NA,"CHATEAU MONTROSE","596 CHATEAU MONTROSE (St. Estephe)","CHATEAU MONTROSE (St. Estephe)","596","UCD_Lehmann_0267","France","NULL","rose","NULL","list(region = ""Saint Estephe"")","NULL","NULL"
"75.00",93.5888061523438,TRUE,"75.00",4,2,26,2,"0267_2_143","0267_2_26","31.50","David",NA,"CHATEAU MOUTON ROTHSCHILD 6","160 CHATEAU MOUTON ROTHSCHILD (Pauillac) 6.","CHATEAU MOUTON ROTHSCHILD (Pauillac) 6.","160","UCD_Lehmann_0267","France","NULL","NULL","NULL","list(region = ""Pauillac"")","NULL","NULL"
"31.50",95.5749816894531,TRUE,"31.50",4,2,27,2,"0267_2_144","0267_2_27","34.50","David",NA,"CHATEAU NENIN","886 CHATEAU NENIN (Pomerol)","CHATEAU NENIN (Pomerol)","886","UCD_Lehmann_0267","France","NULL","NULL","NULL","list(region = ""Pomerol"")","NULL","NULL"
"34.50",91.1398239135742,TRUE,"34.50",4,2,28,2,"0267_2_145","0267_2_28","27.95","David",NA,"CHATEAU PICHON LONGUEVILLE LALANDE","654 CHATEAU PICHON LONGUEVILLE LALANDE","CHATEAU PICHON LONGUEVILLE LALANDE","654","UCD_Lehmann_0267","France","NULL","NULL","NULL","NULL","NULL","NULL"
"27.95",96.4307174682617,TRUE,"27.95",4,2,29,2,"0267_2_146","0267_2_29","24.50","David",NA,"CHATEAU RAUZAN GASSIES","887 CHATEAU RAUZAN GASSIES (Margaux)","CHATEAU RAUZAN GASSIES (Margaux)","887","UCD_Lehmann_0267","France","NULL","NULL","NULL","list(region = ""Margaux"")","NULL","NULL"
"24.50",95.9407501220703,TRUE,"24.50",4,2,30,2,"0267_2_147","0267_2_30","26.50","David",NA,"CHATEAU RIPEAU","179 CHATEAU RIPEAU (St. Emilion)","CHATEAU RIPEAU (St. Emilion)","179","UCD_Lehmann_0267","France","NULL","NULL","NULL","list(region = ""Saint Emilion"")","NULL","NULL"
"26.50",83.9865112304688,TRUE,"26.50",4,2,31,2,"0267_2_148","0267_2_31","27.95","David",NA,"ON 2 wR rT AY TR RN On RS AT TR a 1/2 Bottles PR","485 ON 2 wR rT AY TR RN On. RS AT TR. a 1/2 Bottles PR","ON 2 wR rT AY TR RN On. RS AT TR. a 1/2 Bottles PR","485","UCD_Lehmann_0267","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"27.95",90.9016723632812,TRUE,"27.95",4,2,32,2,"0267_2_149","0267_2_32","31.50","David",NA,"CHATEAU RAUZAN GASSIES Magnums yy CIA ""TTA TYTTT TDATTCLCUTT TIC ICs Pn teh","893 CHATEAU RAUZAN GASSIES (Margaux) - Magnums yy CIA ""TTA TYTTT TDATTCLCUTT TIC ICs Pn teh","CHATEAU RAUZAN GASSIES (Margaux) - Magnums yy CIA ""TTA TYTTT TDATTCLCUTT TIC ICs Pn teh","893","UCD_Lehmann_0267","France","NULL","NULL","NULL","list(region = ""Margaux"")","NULL","NULL"
"31.50",96.4340972900391,TRUE,"31.50",4,2,33,2,"0267_2_150","0267_2_33","27.95","David",NA,"CHATEAU TROTTEVILLE","173 CHATEAU TROTTEVILLE (St. Emilion)","CHATEAU TROTTEVILLE (St. Emilion)","173","UCD_Lehmann_0267","France","NULL","NULL","NULL","list(region = ""Saint Emilion"")","NULL","NULL"
"27.95",95.1570205688477,TRUE,"27.95",4,2,34,2,"0267_2_151","0267_2_34","29.95","David",NA,"CHATEAU COS D'ESTOURNEL","367 CHATEAU COS D'ESTOURNEL (St. Estephe)","CHATEAU COS D'ESTOURNEL (St. Estephe)","367","UCD_Lehmann_0267","France","NULL","NULL","NULL","list(region = ""Saint Estephe"")","NULL","NULL"
"29.95",96.3203430175781,TRUE,"29.95",4,2,35,2,"0267_2_152","0267_2_35","34.50","David",NA,"/& DOLLIES","1/& DOLLIES","/& DOLLIES","1","UCD_Lehmann_0267","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"34.50",96.3493957519531,TRUE,"34.50",4,2,36,2,"0267_2_153","0267_2_36","27.95","David",NA,"CHATEAU BATAILLEY","166 CHATEAU BATAILLEY (Pauillac)","CHATEAU BATAILLEY (Pauillac)","166","UCD_Lehmann_0267","France","NULL","NULL","NULL","list(region = ""Pauillac"")","NULL","NULL"
"27.95",95.5125885009766,TRUE,"27.95",4,2,37,2,"0267_2_154","0267_2_37","29.95","David",NA,"","","","NULL","UCD_Lehmann_0267","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"29.95",93.3276596069336,TRUE,"29.95",4,2,38,2,"0267_2_155","0267_2_38","85.00","David",NA,"/& DOLLIES","1/& DOLLIES","/& DOLLIES","1","UCD_Lehmann_0267","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"85.00",92.6783828735352,TRUE,"85.00",4,2,39,2,"0267_2_156","0267_2_39","75.00","David",NA,"CHATEAU HAUT BRION (G 7","159 CHATEAU HAUT BRION (G 7.","CHATEAU HAUT BRION (G 7.","159","UCD_Lehmann_0267","France","NULL","NULL","NULL","NULL","NULL","NULL"
"75.00",95.4318923950195,TRUE,"75.00",4,2,40,2,"0267_2_157","0267_2_40","30.75","David",NA,"","","","NULL","UCD_Lehmann_0267","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"81.50",92.5440521240234,TRUE,"81.50",4,2,42,2,"0267_2_158","0267_2_42","75.00","David",NA,"CHATEAU LA","175 CHATEAU LA (Pauillac)","CHATEAU LA (Pauillac)","175","UCD_Lehmann_0267","France","NULL","NULL","NULL","list(region = ""Pauillac"")","NULL","NULL"
"75.00",95.8815612792969,TRUE,"75.00",4,2,43,2,"0267_2_159","0267_2_43","85.00","David",NA,"CHATEAU AUSONE","15 CHATEAU AUSONE (St. Emilion)","CHATEAU AUSONE (St. Emilion)","15","UCD_Lehmann_0267","France","NULL","NULL","NULL","list(region = ""Saint Emilion"")","NULL","NULL"
"85.00",83.2239685058594,TRUE,"85.00",4,2,44,2,"0267_2_160","0267_2_44","75.00","David",NA,"CHATEAU CHEVAL BLANC","301 CHATEAU CHEVAL BLANC (St. Emilion)","CHATEAU CHEVAL BLANC (St. Emilion)","301","UCD_Lehmann_0267","France","NULL","white","NULL","list(region = ""Saint Emilion"")","NULL","NULL"
"75.00",91.7611083984375,TRUE,"75.00",4,2,45,2,"0267_2_161","0267_2_45","73.00","David",NA,"CHATEAU HAUT BRION","148 CHATEAU HAUT BRION (Graves)","CHATEAU HAUT BRION (Graves)","148","UCD_Lehmann_0267","France","NULL","NULL","NULL","list(region = ""Graves"")","NULL","NULL"
"73.00",96.3227233886719,TRUE,"73.00",4,2,46,2,"0267_2_162","0267_2_46","27.95","David",NA,"CHATEAU LATOUR","129 CHATEAU LATOUR (Pauillac)","CHATEAU LATOUR (Pauillac)","129","UCD_Lehmann_0267","France","NULL","NULL","NULL","list(region = ""Pauillac"")","NULL","NULL"
"27.95",96.3951568603516,TRUE,"27.95",4,2,47,2,"0267_2_163","0267_2_47","31.50","David",NA,"CHATEAU LEOVILLE BARTON","540 CHATEAU LEOVILLE BARTON (St. Julien)","CHATEAU LEOVILLE BARTON (St. Julien)","540","UCD_Lehmann_0267","France","NULL","NULL","NULL","list(region = ""Saint Julien"")","NULL","NULL"
"31.50",95.7372207641602,TRUE,"31.50",4,2,48,2,"0267_2_164","0267_2_48","75.00","David",NA,"CHATEAU LEOVILLE LASCASES","165 CHATEAU LEOVILLE LASCASES (St. Julien)","CHATEAU LEOVILLE LASCASES (St. Julien)","165","UCD_Lehmann_0267","France","NULL","NULL","NULL","list(region = ""Saint Julien"")","NULL","NULL"
"75.00",95.9674987792969,TRUE,"75.00",4,2,49,2,"0267_2_165","0267_2_49","34.50","David",NA,"CHATEAU MARGAUX","147 CHATEAU MARGAUX (Margaux)","CHATEAU MARGAUX (Margaux)","147","UCD_Lehmann_0267","France","NULL","NULL","NULL","list(region = ""Margaux"")","NULL","NULL"
"34.50",92.2867965698242,TRUE,"34.50",4,2,50,2,"0267_2_166","0267_2_50","48.75","Jane",NA,"CHATEAU PICHON LONGUEVILLE BARON","890 CHATEAU PICHON LONGUEVILLE BARON (Pauillac)","CHATEAU PICHON LONGUEVILLE BARON (Pauillac)","890","UCD_Lehmann_0267","France","NULL","NULL","NULL","list(region = ""Pauillac"")","NULL","NULL"
"48.75",86.6191024780273,TRUE,"48.75",5,3,1,1,"0267_3_167","0267_3_1","2.09","David",NA,"CHATEAU LATOUR 1/2 Bottles 2 09",": 579 CHATEAU LATOUR 1948 (Pauillac) - 1/2 Bottles 2. 09","CHATEAU LATOUR (Pauillac) - 1/2 Bottles 2. 09","579","UCD_Lehmann_0267","France","1948","NULL","NULL","list(region = ""Pauillac"")","NULL","NULL"
"135.00",77.3324661254883,TRUE,"135.00",5,3,2,1,"0267_3_168","0267_3_2","23.50","David",NA,"Ira Bottles bn Tin 142 CHATEAU HAUT BRION Magnums 23 50 }3","Ira Bottles bn Tin 142 CHATEAU HAUT BRION 1947 (Graves) - Magnums 23.50 }3","Ira Bottles bn Tin 142 CHATEAU HAUT BRION (Graves) - Magnums 23.50 }3","NULL","UCD_Lehmann_0267","France","1947","NULL","NULL","list(region = ""Graves"")","NULL","NULL"
"155.00",84.5558242797852,TRUE,"155.00",5,3,3,1,"0267_3_169","0267_3_3","13.95","David",NA,"SHERRY 335 CHATEAU LAFITE ROTHSCHILD","SHERRY 335 CHATEAU LAFITE ROTHSCHILD 1945 (Pauillac)","SHERRY 335 CHATEAU LAFITE ROTHSCHILD (Pauillac)","NULL","UCD_Lehmann_0267","France","1945","NULL","list(variety = ""Sherry"")","list(region = ""Pauillac"")","NULL","NULL"
"3.49",96.5141983032227,TRUE,"3.49",1,1,1,1,"0321_1_1","0321_1_1","3.49","Jane","bottle","POUILLY FUISSE Domaine Laneyrie","595 POUILLY -FUISSE 1969, Domaine Laneyrie","POUILLY -FUISSE , Domaine Laneyrie","595","UCD_Lehmann_0321","France","1969","NULL","NULL","list(region = ""Pouilly Fuisse"")","NULL","NULL"
"2.49",92.5403137207031,TRUE,"2.49",1,1,2,1,"0321_1_2","0321_1_2","2.49","Jane","bottle","CHABLIS Nicolas","846  CHABLIS 1969, Nicolas","CHABLIS , Nicolas","846","UCD_Lehmann_0321","NULL","1969","NULL","NULL","list(region = ""Chablis"")","NULL","NULL"
"4.49",85.5973052978516,TRUE,"4.49",1,1,3,1,"0321_1_3","0321_1_3","4.49","Jane","bottle","MEURSAULT CASSE TETE Thevenin","403 MEURSAULT CASSE TETE 1967, Thevenin","MEURSAULT CASSE TETE , Thevenin","403","UCD_Lehmann_0321","France","1967","NULL","NULL","Meursault","NULL","NULL"
"2.99",77.3902587890625,TRUE,"2.99",1,1,4,1,"0321_1_4","0321_1_4","2.99","Jane","bottle","PULIGNY MONTRACHET Sauzet","633  PULIGNY MONTRACHET 1962, Sauzet","PULIGNY MONTRACHET , Sauzet","633","UCD_Lehmann_0321","France","1962","NULL","NULL","list(region = ""Puligny Montrachet"")","NULL","NULL"
"2.19",88.4477920532227,TRUE,"2.19",1,1,5,1,"0321_1_5","0321_1_5","2.19","Jane","bottle","TAVEL Union Vinicole","834  TAVEL 1967, Union Vinicole (The most famed of all pink wines)","TAVEL , Union Vinicole (The most famed of all pink wines)","834","UCD_Lehmann_0321","France","1967","rose","NULL","list(region = ""Tavel"")","NULL","NULL"
"2.49",94.2499771118164,TRUE,"2.49",1,1,6,1,"0321_1_6","0321_1_6","2.49","Jane","bottle","PROVENCE ROSE Castel Rubine","623 PROVENCE ROSE, Castel Rubine (The most popular wine of the Cote d'Azur)","PROVENCE ROSE, Castel Rubine (The most popular wine of the Cote d'Azur)","623","UCD_Lehmann_0321","France","NULL","rose","NULL","NULL","NULL","NULL"
"2.29",46.1748733520508,TRUE,"2.29",1,1,7,1,"0321_1_7","0321_1_7","2.29","Jane","bottle","CABERNET SAUVIGNON Almaden 2","902 CABERNET SAUVIGNON, Almaden (California's best red wine grape) 2","CABERNET SAUVIGNON, Almaden (California's best red wine grape) 2","902","UCD_Lehmann_0321","US","NULL","red","list(variety = ""Cabernet Sauvignon"")","NULL","California","NULL"
"2.80",96.6836318969727,TRUE,"2.80",1,1,8,1,"0321_1_8","0321_1_8","2.80","Jane","bottle","PINOT NOIR L Martini","925 PINOT NOIR, L. Martini (Napa Valley's answer to Burgundy)","PINOT NOIR, L. Martini (Napa Valley's answer to Burgundy)","925","UCD_Lehmann_0321","NULL","NULL","NULL","list(variety = ""Pinot Noir"")","list(region = ""Martina"")","Burgundy","NULL"
"3.89",96.6745300292969,TRUE,"3.89",1,1,9,1,"0321_1_9","0321_1_9","3.89","Jane","bottle","PINOT CHARDONNAY Beaulieu Vineyard","936 PINOT CHARDONNAY, Beaulieu Vineyard (California's best dry white wine)","PINOT CHARDONNAY, Beaulieu Vineyard (California's best dry white wine)","936","UCD_Lehmann_0321","US","NULL","white","list(variety = ""Pinot Chardonnay"")","NULL","California","NULL"
"3.25",96.1174774169922,TRUE,"3.25",1,1,10,1,"0321_1_10","0321_1_10","3.25","Jane","bottle","BULLY HILL","952 BULLY HILL 1968 (New York State's best dry white wine)","BULLY HILL (New York State's best dry white wine)","952","UCD_Lehmann_0321","US","1968","white","NULL","NULL","New York","NULL"
"1.99",77.6487503051758,TRUE,"1.99",1,1,11,1,"0321_1_11","0321_1_11","1.99","Jane","bottle","MUSCADET Beauregard","550 MUSCADET 1970, Beauregard (Delicate, bone-dry, light)","MUSCADET , Beauregard (Delicate, bone-dry, light)","550","UCD_Lehmann_0321","NULL","1970","NULL","NULL","list(region = ""Muscadet"")","NULL","NULL"
